0.1078701	0.065233156	-0.031267446	-0.22963539	-0.18493757	0.11707446	-0.06778353	-0.0768229	-0.22325197	0.20840518	0.17109951	-0.06349787	0.070270404	0.12418037	-0.07635255	-0.07336446
0.19293804	0.1800355	-0.1780043	-0.24208136	-0.16225219	0.12555206	-0.18325478	-0.28083858	-0.22403048	-0.059025876	0.08653013	0.06822444	0.22241452	0.7111907	0.031379193	-0.21231085
0.19583337	0.14443377	-0.2737571	-0.36821958	-0.32648093	0.25627244	-0.28781077	-0.16088466	-0.4788515	-0.017450318	0.060034964	0.19175108	0.37747234	-0.3156658	0.23135826	-0.2932468
-0.70672405	-0.50347686	0.9062752	1.2111888	1.0120664	-0.81652963	0.7713629	0.48636967	1.3182238	-0.011800637	-0.12058608	-0.46836734	-0.91307014	0.69839704	-0.4894024	1.0144781
-0.029215144	-0.051360775	0.041962348	0.053692993	0.080166236	-0.07289794	0.017969614	0.0858778	0.09664716	0.010262935	0.023691578	-0.0058824583	-0.030833645	0.0073364396	-0.06370538	0.011672126
-0.012602285	0.012101299	-0.020189552	-0.074010484	-0.06274825	0.011248105	-0.049651656	-0.04423761	-0.06871314	-0.083629616	-0.050860476	0.087138295	0.013401446	0.16100594	0.06644222	-0.046259016
-0.6947839	-0.6492344	0.9059778	1.0789627	0.96470815	-0.7203245	0.80336255	0.5852975	1.1098604	0.27744198	0.20697075	-0.5208214	-0.900038	-0.07792124	-0.6045981	0.9207301
0.11377025	0.11700331	-0.05582002	-0.030482255	-0.11689615	0.051777873	-0.12891084	-0.14474282	-0.034368824	-0.066017546	-0.12465742	0.07329448	0.025131479	0.36916608	0.100058764	-0.063429825
-0.61399937	-0.4762548	0.7571448	0.9480933	0.802666	-0.66445035	0.6086579	0.56034476	0.9471778	0.2612447	0.079492204	-0.43240234	-0.7669095	0.0472561	-0.56002605	0.8408668
0.0069824955	-0.038790256	-0.06028396	0.010073905	-0.06616397	0.0044793696	-0.0017489777	-0.029228453	-0.0015829012	0.010009244	0.04126247	-0.0557856	0.026102982	-0.018861387	0.009323781	-0.06586762
-0.76538056	-0.66182303	0.91761005	1.1621641	1.0297995	-0.7481999	0.818911	0.5819355	1.1475072	0.43911678	0.18138424	-0.665683	-0.91351694	0.28457138	-0.7448509	0.98980117
0.13839927	0.10154274	-0.21617818	-0.2915316	-0.20222121	0.16196787	-0.15837368	-0.11281689	-0.23984241	-0.10319039	-0.053997774	0.16023323	0.25684574	-0.23771961	0.15929352	-0.19629566
-0.39592126	-0.2664851	0.5369468	0.662497	0.5955428	-0.4712606	0.43318313	0.28984734	0.7082653	0.17929651	0.10353589	-0.3113458	-0.56585276	0.5848364	-0.31872135	0.5529195
0.5786525	0.5017717	-0.7225568	-0.8629586	-0.682534	0.61451894	-0.5998307	-0.488584	-0.9143697	-0.20459849	-0.104384646	0.50525266	0.70533824	-0.12742798	0.49090338	-0.73485386
-0.0044500055	0.067278415	-0.04547129	-0.026526546	-0.055573214	0.1076257	-0.10611206	0.02703999	-0.087937474	0.004468715	-0.021612313	0.07078795	0.043684527	-0.22052164	0.077414766	-0.042765126
-0.12685497	-0.094257936	0.1698403	0.1298962	0.07809039	-0.14257847	0.04479319	0.09705673	0.06996677	0.19774339	0.13645479	-0.096400715	-0.09735593	-0.12459419	-0.147903	0.116032444
0.13369516	0.19248429	-0.20837206	-0.18292683	-0.19167769	0.14636426	-0.13600485	-0.15269703	-0.16581734	-0.19343095	-0.19530484	0.14059809	0.18662326	0.2892504	0.20870566	-0.1872635
-0.01455672	0.079741605	0.15643057	0.19914694	0.15312602	-0.16211627	0.10924579	-0.16330618	0.25318256	-0.19195381	-0.15823847	-0.053687923	-0.1768906	1.0866224	-0.087968625	0.11697375
-0.3499332	-0.2945185	0.4899865	0.5773039	0.4671655	-0.40253606	0.45443618	0.24391767	0.521529	0.23073298	0.20332986	-0.4434069	-0.4830012	0.55915123	-0.4314832	0.5002695
0.056983683	-0.019914843	-0.16027172	-0.17741807	-0.18826605	0.17944685	-0.041141417	-0.03432981	-0.26117423	0.06609316	0.11049024	0.01772969	0.122299604	-0.4104926	0.06955641	-0.12538964
-0.186696	-0.170727	0.31700927	0.22506058	0.26202917	-0.28226444	0.19081318	0.18705669	0.2708465	0.29526895	0.27686703	-0.23574094	-0.25604263	-0.22997075	-0.29580674	0.20138788
0.051695194	0.08467416	-0.16304757	-0.11431403	-0.12447318	0.09656862	-0.15297505	-0.12592208	-0.14126825	-0.07732053	-0.14655867	0.1538002	0.1478071	0.33635396	0.10992394	-0.1043929
-0.011314258	-0.049308684	0.016556235	-0.05969997	0.019544708	0.010199693	0.005681878	0.04824665	0.020824432	0.03487657	-0.098625295	0.025011513	0.0085233655	-0.3122731	0.043962587	0.01071112
-0.74415684	-0.6429941	0.88598734	0.87815607	0.8864646	-0.8014991	0.7367498	0.59916836	0.98751813	0.590467	0.49021605	-0.7556171	-0.9082408	-0.23990798	-0.79808664	0.8645691
0.014878834	0.028518675	-0.16230512	-0.15155943	-0.13667428	0.059919436	-0.1170217	-0.02907072	-0.12207296	0.048154544	0.10025226	0.07773641	0.1184604	-0.42560732	0.094871	-0.09044983
0.24031846	0.23022099	-0.18559802	-0.16585879	-0.20238481	0.19981237	-0.19525929	-0.3606867	-0.20605332	-0.16657001	-0.10258324	0.12911966	0.25336325	0.92937	0.1399996	-0.19597234
0.015931454	-0.0045840596	0.017466152	-0.034080464	-0.08128435	0.04188286	-0.040684536	0.0688621	-0.042792086	0.05746505	-0.05863171	-0.00020968758	0.04154144	-0.350535	0.06654449	-0.014663305
0.19020164	0.12585966	-0.21374632	-0.18815468	-0.18140592	0.13661411	-0.15927772	-0.0937303	-0.26860875	-0.1053074	-0.055303216	0.10864426	0.16278298	-0.5414852	0.18909529	-0.19416526
0.20255296	0.27272525	-0.23993768	-0.2328937	-0.26324078	0.21404912	-0.21551554	-0.20687893	-0.21238413	-0.24068238	-0.11922726	0.28128353	0.30327788	0.35962144	0.25439882	-0.25454718
-0.4946558	-0.38439733	0.61772573	0.7021453	0.6516961	-0.53648096	0.57659715	0.32142586	0.779835	0.3369306	0.245865	-0.50057787	-0.58908886	0.6235532	-0.53540725	0.6999978
-0.20987639	-0.11805413	0.27816132	0.43229905	0.3426195	-0.32134724	0.25497323	0.058448352	0.44445583	0.122580595	0.08638724	-0.25982666	-0.3479914	0.8818602	-0.22246353	0.335202
-0.8182245	-0.7155699	1.0277321	1.1194137	1.0164224	-0.83912295	0.8542214	0.7726209	1.1032187	0.6503728	0.49706692	-0.7966286	-1.0187346	-0.25518474	-0.8922555	0.95341027
-0.6772467	-0.5817434	0.71325314	0.6784844	0.7222711	-0.6832736	0.61379373	0.62639487	0.72405905	0.66644883	0.5881795	-0.6143471	-0.6982162	-0.19663845	-0.6867507	0.69675386
0.2591417	0.18901342	-0.37814942	-0.41878843	-0.33820713	0.341763	-0.3132235	-0.24809039	-0.41397595	-0.24015227	-0.16245525	0.26778173	0.41238043	-0.6623673	0.3492933	-0.37554926
0.1867834	0.15141603	-0.22040111	-0.23376347	-0.26163363	0.15179856	-0.16703694	-0.1593898	-0.29553044	-0.106752254	0.0031731406	0.1684069	0.24920693	-0.09200683	0.13851386	-0.18804866
-0.2059531	-0.22724327	0.20854425	0.09177557	0.10536147	-0.13372575	0.13892704	0.193561	0.081925735	0.18750209	0.12765849	-0.11920905	-0.15794337	-0.5217349	-0.17574887	0.14110965
-0.109278694	0.08287498	0.14380679	0.22866574	0.17079562	-0.21044326	0.100693755	-0.21307383	0.19004017	0.0052400543	0.12734969	-0.17045304	-0.19158663	1.2432871	-0.17409408	0.15741307
0.22460635	0.24095188	-0.27908662	-0.2735591	-0.2709792	0.2714535	-0.21482672	-0.23116377	-0.37242594	-0.17662314	-0.12700737	0.21523967	0.26025227	-0.430721	0.26957318	-0.29763713
0.12715296	0.044936653	-0.12527764	-0.17351422	-0.105802566	0.085047826	-0.08623014	-0.12370698	-0.15207842	-0.10131528	-0.02130098	0.08845023	0.111389056	0.10529395	0.10368689	-0.16294189
-0.0028628048	0.02889735	-0.06348665	-0.016398678	0.034996513	0.056943107	-0.039534174	-0.07886453	0.017741414	-0.08976964	-0.12731636	0.037265114	-0.014702432	0.43374747	0.09799159	0.03537016
0.033171736	-0.029521696	-0.041417092	-0.06800117	-0.031395435	0.026223827	-0.033860315	-0.012787845	-0.024940915	0.021703944	-0.057036772	0.031909585	0.07037665	0.12771842	0.035735745	-0.0025092463
-0.10067428	0.005189286	0.020998186	0.047931623	0.023858124	-0.05817221	0.079372734	0.041608218	0.049368653	0.1427229	0.06070102	-0.1034074	-0.080007054	0.27860746	-0.08481678	0.07502488
0.32384202	0.31020054	-0.4608906	-0.45110533	-0.37499684	0.31263924	-0.3830792	-0.26873034	-0.4725659	-0.29398668	-0.18571243	0.3144199	0.380434	-0.016460389	0.2883319	-0.41204193
0.8366363	0.810061	-1.063975	-1.0111998	-0.9865409	0.86590505	-0.9139723	-0.82884926	-1.0611572	-0.7182357	-0.6629619	0.7739217	1.1302482	0.565641	0.93865955	-1.0082154
-0.9123388	-0.73725444	1.0934628	1.1387357	1.104269	-1.0051333	0.89283043	0.7497791	1.1964233	0.69362384	0.68559676	-0.92386633	-1.105797	0.16074838	-0.9528048	1.1067781
0.084603675	0.16466226	-0.094356164	-0.055541612	-0.054461967	0.05250487	-0.045027237	-0.21797788	-0.04415489	-0.0549326	-0.05964454	0.002045226	0.0970338	0.8721737	0.03662133	-0.022834597
-0.024221852	0.00201973	0.05788626	0.063580595	0.11387543	-0.1092849	0.10188464	-0.030810338	0.15586747	0.042065717	0.024668556	-0.06138481	-0.09469571	0.18563423	-0.08714848	0.090909965
1.9276103	1.7445849	-2.2559028	-2.324558	-2.312605	2.0048862	-1.9775116	-1.7573763	-2.2819474	-1.9036022	-1.6910893	1.9830415	2.3369825	-0.5495177	2.0866842	-2.23865
-1.1070797	-1.0890516	1.2715564	1.392016	1.3200636	-1.1161867	1.1255796	1.1477399	1.4082494	0.986251	0.7184085	-1.0004437	-1.3559772	-0.8636084	-1.1043484	1.3604078
-0.38794324	-0.2876834	0.47352025	0.49329585	0.47891968	-0.3798698	0.37310007	0.16258666	0.5190121	0.3062342	0.16099918	-0.42106768	-0.5349382	0.8404698	-0.36927158	0.44926408
-0.09600535	-0.07911962	0.06976373	0.09901907	0.16144529	-0.16064668	0.14395794	0.07915005	0.14603785	0.13819563	0.10899097	-0.13975072	-0.14251693	0.20447364	-0.12932079	0.13927531
0.54806346	0.47934747	-0.6519168	-0.6657744	-0.5994287	0.5964515	-0.5210838	-0.4700213	-0.6520075	-0.4709407	-0.3997314	0.45717835	0.63663423	-0.39072928	0.6182723	-0.6270973
-0.48735705	-0.4192057	0.5885125	0.57917166	0.5965938	-0.50216734	0.5583717	0.39232552	0.6101519	0.40583706	0.35925996	-0.51299775	-0.6012939	0.08684475	-0.5724663	0.5913215
0.1626254	0.19880815	-0.12683557	-0.15861216	-0.07368136	0.030150972	-0.083801426	-0.24258204	-0.15051237	-0.051334463	0.015171625	0.08008256	0.13285396	0.6753892	0.04115683	-0.06419902
0.19616318	0.21891351	-0.27656618	-0.29721212	-0.2759456	0.2482151	-0.29271114	-0.30427024	-0.2500054	-0.18650174	-0.11970195	0.17073967	0.30575377	0.17913459	0.17886828	-0.32384238
-0.118728496	-0.14190477	0.039123934	0.021770865	0.11681939	-0.088644445	0.047395118	0.14132643	0.059408076	0.1468301	0.100427985	-0.10818789	-0.05336868	-0.54869545	-0.10837336	0.094194695
-0.10363758	-0.10144426	0.06403135	0.06337233	0.08340428	-0.10836127	0.14986931	0.15217844	0.060331445	0.1619007	0.15875827	-0.13396057	-0.15207726	-0.7620079	-0.14115325	0.1407329
0.021944119	0.018449323	0.070545495	0.055533856	0.040104773	-0.09351423	-0.028293518	-0.00017263029	0.05821809	0.042727526	0.067251444	-0.035981685	-0.013527938	0.5689446	-0.023696199	0.028800976
0.23405321	0.24786417	-0.2973293	-0.30796784	-0.2914115	0.29426607	-0.3081031	-0.18786806	-0.3211925	-0.20366332	-0.1766059	0.3303129	0.30169907	0.0061635645	0.26848817	-0.22229695
-0.586272	-0.52265775	0.63240325	0.6322662	0.6520167	-0.5515368	0.5250694	0.49883345	0.70236665	0.44928008	0.39848188	-0.5344026	-0.6417676	-0.47752818	-0.55010974	0.64819926
-1.0709909	-1.1224718	1.2241496	1.3187542	1.3260566	-1.0362711	1.1446397	1.0837312	1.3047466	1.0427712	0.7483671	-0.97328657	-1.3013939	-0.9010615	-1.1259146	1.287357
0.29299793	0.2742034	-0.39544395	-0.4429061	-0.3742943	0.2777441	-0.30665925	-0.31211907	-0.37607247	-0.313675	-0.17059717	0.30618778	0.36932114	0.00061396166	0.37660208	-0.3658931
-1.0215341	-0.96945626	1.1117346	1.2072463	1.2373903	-0.9514162	1.0296582	0.95549184	1.2053293	0.8940112	0.778345	-1.009508	-1.144403	-0.58596504	-1.0293561	1.1936487
0.016344987	0.047817677	0.03057278	0.021453839	0.00580206	-0.04428351	-0.028746013	-0.21536432	0.054286305	-0.07456088	0.019047122	-0.08372046	0.020092461	0.8006345	0.032882106	0.039161008
0.16651556	0.17128743	-0.18421364	-0.22773859	-0.27488992	0.19611806	-0.17501783	-0.12781115	-0.25303283	-0.18674664	-0.12205994	0.15300174	0.20129141	-0.14058398	0.15583265	-0.24859247
0.1479333	0.23043038	-0.15829971	-0.10570607	-0.12037215	0.12978473	-0.19037317	-0.19764718	-0.19610475	-0.17237458	-0.08150174	0.13784626	0.12770215	0.6364891	0.06314311	-0.097832635
-0.20172611	-0.11157873	0.25978893	0.3750462	0.25418827	-0.14467698	0.24336119	0.083315626	0.38771898	0.026312781	-0.067738146	-0.15344734	-0.25010985	0.6409517	-0.21099292	0.3056927
0.16722551	0.11809944	-0.20342426	-0.13538443	-0.2017186	0.13157825	-0.12221557	-0.11728487	-0.17771296	-0.168828	-0.071770824	0.19568458	0.20908368	-0.035115074	0.13900898	-0.13016692
-0.017932108	0.010730864	0.07385001	0.16589066	0.056035407	-0.0070392806	0.079553775	0.02643047	0.11063492	-0.10759849	-0.12622906	-0.030893518	-0.16814828	0.28823146	-0.0011648595	0.04728673
0.14480366	0.14072925	-0.16571157	-0.11813572	-0.18387526	0.059950504	-0.15935299	-0.20242576	-0.18282293	-0.14170167	-0.10299363	0.09490272	0.15266673	0.42833352	0.14466828	-0.15609398
-0.45486808	-0.36821878	0.54258615	0.5382237	0.52418905	-0.5103488	0.46398455	0.33737245	0.5232768	0.48026127	0.34919524	-0.47739983	-0.5927362	0.23450395	-0.48584256	0.48853576
0.44946575	0.42934337	-0.40272146	-0.4548706	-0.46141216	0.41468203	-0.39838538	-0.40423658	-0.5405364	-0.35225278	-0.25675622	0.323621	0.41601714	0.1086551	0.41761827	-0.4827488
-0.048292447	-0.044839233	0.11903588	0.04059017	0.11980566	-0.08214735	0.09617106	-9.5101466e-05	0.116878696	0.009032535	0.05928471	-0.0026114648	-0.12126708	0.30477846	-0.071782075	0.10897819
-0.0013514352	-0.04145198	0.08606803	0.12244047	0.11275592	-0.08845471	0.09400333	-0.026571747	0.0681699	0.062343683	0.10594134	-0.085187815	-0.11661116	0.54167956	-0.12763652	0.11879865
-0.29530123	-0.25030267	0.3946997	0.4272811	0.36648956	-0.3233602	0.28529564	0.16326326	0.42474592	0.16625667	0.039524253	-0.29077438	-0.3547636	0.41852787	-0.24612935	0.40283448
-0.30296218	-0.34427327	0.3279623	0.30952883	0.3927743	-0.291376	0.29052663	0.31225315	0.34917426	0.33656007	0.28410667	-0.2545077	-0.283095	-0.8369927	-0.27875444	0.33984745
-0.0018497572	-0.03779435	-0.047429673	-0.06614745	-0.05830034	0.06294469	-0.033698067	0.023138158	-0.11927143	0.04336968	0.06153355	0.005092893	0.1214995	-0.49695703	0.032750897	-0.11264336
0.48846114	0.4666399	-0.45678636	-0.45981097	-0.44749245	0.41997623	-0.44940674	-0.47805962	-0.4746159	-0.5498418	-0.46907285	0.46666488	0.41485885	0.72711223	0.4514763	-0.50219357
-0.56778747	-0.40725952	0.73413616	0.8273641	0.79934734	-0.669024	0.6436248	0.33542612	0.80917585	0.41874936	0.4569261	-0.72858286	-0.9098249	0.94363517	-0.6301322	0.73857164
0.23923378	0.17112444	-0.27215186	-0.309704	-0.25654596	0.17551534	-0.22702056	-0.16347301	-0.28711545	-0.19201872	-0.13004497	0.20452045	0.23736389	0.122339346	0.26492095	-0.23227002
-0.20252527	-0.18690187	0.34715682	0.29166055	0.2461807	-0.32723162	0.2949926	0.18509234	0.2686205	0.20873421	0.20443057	-0.31276143	-0.23986804	-0.16159515	-0.350888	0.32246107
0.23993005	0.24772476	-0.34626785	-0.39843813	-0.37688065	0.27546963	-0.2988731	-0.18397884	-0.3787141	-0.25041178	-0.21840437	0.3437289	0.42784265	-0.5588258	0.38296616	-0.36398223
0.109567	0.15387726	-0.15763535	-0.22011368	-0.16208884	0.14018324	-0.09970241	-0.21392763	-0.20453416	-0.08335614	-0.0030840088	0.096347116	0.14839342	0.24568011	0.12272279	-0.1760386
-0.32994908	-0.29055533	0.40057516	0.3780745	0.40762693	-0.38569763	0.30252242	0.390214	0.38484818	0.32358047	0.26325136	-0.29848582	-0.4035679	-0.23306277	-0.38782388	0.39864144
-0.19563939	-0.15742457	0.20908928	0.21027394	0.17822307	-0.18317267	0.19243133	0.122601904	0.22900423	0.12824108	0.08220249	-0.13812815	-0.20734972	-0.26604265	-0.11580832	0.13821779
-0.43484956	-0.34434736	0.47829822	0.47600868	0.42088765	-0.47894692	0.36307585	0.37649605	0.49268162	0.3797443	0.32409137	-0.3584306	-0.463758	-0.32982522	-0.44113576	0.45445758
0.103155546	0.09193381	-0.19710194	-0.088421315	-0.16685921	0.16656321	-0.047065545	0.00019325846	-0.08958664	-0.06632587	-0.14420807	0.15382048	0.19318274	-0.8404831	0.13966468	-0.16143692
-0.09893887	-0.08864381	0.20370458	0.186471	0.12772557	-0.14259797	0.15250553	0.17729074	0.11098093	0.112237565	0.06505616	-0.15410712	-0.1367618	-0.30563015	-0.16635719	0.1759368
0.18617101	0.15331657	-0.21143082	-0.29456633	-0.2329782	0.2648816	-0.15935192	-0.16816878	-0.2244812	-0.11668241	-0.12350759	0.11991606	0.25875658	-0.61463004	0.19890766	-0.22672953
0.7585768	0.78906757	-0.76449454	-0.7609191	-0.7860996	0.6733876	-0.7671927	-0.9128053	-0.79043645	-0.7815056	-0.6504445	0.5793227	0.79526365	1.5975525	0.7631268	-0.7936368
0.6525441	0.5743783	-0.83724165	-0.85920805	-0.82781065	0.68362784	-0.68842316	-0.63526773	-0.8967134	-0.6292726	-0.43872666	0.6933286	0.8276381	-0.20161189	0.7106349	-0.7829315
0.3110483	0.24170786	-0.28267035	-0.2991381	-0.31384146	0.32198295	-0.24849664	-0.18650478	-0.34729633	-0.27268797	-0.23398215	0.28419003	0.37560856	-0.23348719	0.3214502	-0.29332355
-0.14803937	-0.08512768	0.15552948	0.18798706	0.167071	-0.13915996	0.07282603	0.13125458	0.17521349	0.030874914	0.033089146	-0.10547159	-0.097698756	-0.26672882	-0.119811915	0.16997409
-0.023078905	0.08650169	0.080871075	0.12310124	0.07235556	-0.09862287	0.023334034	-0.023497839	0.14424448	-0.10165275	-0.056365408	0.006003438	-0.113425694	0.362714	-0.10078672	0.12316346
0.19305712	0.1242262	-0.20741731	-0.24441724	-0.19234304	0.16386297	-0.16217048	-0.10603336	-0.26770118	-0.2094151	-0.10772469	0.18892923	0.29635766	-0.44640544	0.19395627	-0.25042665
-0.6911129	-0.6756032	0.76497513	0.7339608	0.73303354	-0.6661598	0.67023236	0.6841097	0.745496	0.69340336	0.44052497	-0.6330051	-0.75681	-0.5005352	-0.7096215	0.79527074
-0.1478233	-0.1698537	0.108395666	0.08718502	0.14307915	-0.096305996	0.12743504	0.13548689	0.09934613	0.08331436	0.13945453	-0.021171622	-0.13321538	-0.3484868	-0.15420775	0.15038128
0.22751866	0.17470182	-0.21024473	-0.22564964	-0.29053965	0.19828454	-0.2985637	-0.1898687	-0.22561763	-0.25078565	-0.2763248	0.28519663	0.26788595	-0.2272728	0.29664245	-0.2510283
-0.25252417	-0.25087142	0.24132134	0.33053586	0.25540105	-0.21036257	0.1837089	0.30345693	0.3323357	0.11636409	0.15915114	-0.22500543	-0.24147308	-0.59565806	-0.22636956	0.20600565
-0.7052633	-0.6758332	0.72755355	0.805934	0.74472415	-0.6541326	0.65761864	0.70425236	0.7589733	0.584828	0.4549231	-0.59106815	-0.7780625	-0.5451457	-0.64800495	0.68557614
0.8954901	0.8890912	-1.0099508	-1.0304064	-1.0236748	0.8613634	-0.93139255	-0.89649	-0.9954064	-0.85874826	-0.6845842	0.80520487	0.9699474	0.8837559	0.90717256	-1.0261408
-0.3788203	-0.39425722	0.41409475	0.40762267	0.448273	-0.39846796	0.3139169	0.3754051	0.42080146	0.30428126	0.23275846	-0.3337341	-0.40449885	-1.0009559	-0.3333135	0.3901886
